# GD50  03:48:50.06 -00:58:30.4  (type DA2)
 6765.87   14.511   2.00
 6767.87   14.511   2.00
 6769.87   14.511   2.00
 6771.87   14.511   2.00
 6773.87   14.511   2.00
 6775.87   14.511   2.00
 6777.87   14.511   2.00
 6779.87   14.511   2.01
 6781.88   14.511   2.00
 6783.88   14.511   2.00
 6785.88   14.514   2.00
 6787.88   14.514   2.00
 6789.88   14.516   2.00
 6791.88   14.516   2.00
 6793.88   14.516   2.00
 6795.88   14.518   2.00
 6797.88   14.516   2.00
 6799.88   14.516   2.00
 6801.88   14.516   2.00
 6803.88   14.514   2.00
 6805.88   14.514   2.00
 6807.88   14.514   2.00
 6809.88   14.514   2.00
 6811.88   14.514   2.00
 6813.88   14.516   2.00
 6815.88   14.518   2.00
 6817.88   14.518   2.00
 6819.88   14.518   2.00
 6821.88   14.521   2.01
 6823.89   14.521   2.00
 6825.89   14.521   2.00
 6827.89   14.523   2.00
 6829.89   14.525   2.00
 6831.89   14.526   2.00
 6833.89   14.526   2.00
 6835.89   14.526   2.00
 6837.89   14.528   2.00
 6839.89   14.528   2.00
 6841.89   14.528   2.00
 6843.89   14.528   2.00
 6845.89   14.526   2.00
 6847.89   14.527   2.00
 6849.89   14.528   2.00
 6851.89   14.528   2.00
 6853.89   14.529   2.00
 6855.89   14.529   2.01
 6857.90   14.530   2.00
 6859.90   14.530   2.00
 6861.90   14.531   2.00
 6863.90   14.532   2.00
 6865.90   14.532   2.00
 6867.90   14.533   2.00
 6869.90   14.534   2.00
 6871.90   14.534   2.00
 6873.90   14.535   2.00
 6875.90   14.535   2.00
 6877.90   14.536   2.00
 6879.90   14.537   2.00
 6881.90   14.537   2.00
 6883.90   14.538   2.00
 6885.90   14.539   2.00
 6887.90   14.539   2.00
 6889.90   14.540   2.00
 6891.90   14.541   2.00
 6893.90   14.541   2.00
 6895.90   14.542   2.01
 6897.91   14.543   2.00
 6899.91   14.544   2.00
 6901.91   14.544   2.00
 6903.91   14.545   2.00
 6905.91   14.546   2.00
 6907.91   14.546   2.00
 6909.91   14.547   2.00
 6911.91   14.548   2.00
 6913.91   14.549   2.00
 6915.91   14.550   2.00
 6917.91   14.550   2.00
 6919.91   14.551   2.00
 6921.91   14.552   2.00
 6923.91   14.553   2.00
 6925.91   14.553   2.00
 6927.91   14.554   2.01
 6929.92   14.555   2.00
 6931.92   14.556   2.00
 6933.92   14.557   2.00
 6935.92   14.557   2.00
 6937.92   14.558   2.00
 6939.92   14.559   2.00
 6941.92   14.560   2.00
 6943.92   14.561   2.00
 6945.92   14.562   2.00
 6947.92   14.563   2.00
 6949.92   14.563   2.00
 6951.92   14.564   2.00
 6953.92   14.575   2.00
 6955.92   14.575   2.00
 6957.92   14.573   2.00
 6959.92   14.573   2.00
 6961.92   14.570   2.00
 6963.92   14.570   2.00
 6965.92   14.568   2.00
 6967.92   14.568   2.00
 6969.92   14.566   2.01
 6971.93   14.566   2.00
 6973.93   14.566   2.00
 6975.93   14.568   2.00
 6977.93   14.568   2.00
 6979.93   14.570   2.00
 6981.93   14.573   2.00
 6983.93   14.577   2.00
 6985.93   14.580   2.00
 6987.93   14.584   2.00
 6989.93   14.587   2.00
 6991.93   14.589   2.00
 6993.93   14.589   2.00
 6995.93   14.589   2.00
 6997.93   14.589   2.00
 6999.93   14.589   2.00
 7001.93   14.591   2.00
 7003.93   14.592   2.01
 7005.94   14.592   2.00
 7007.94   14.592   2.00
 7009.94   14.592   2.00
 7011.94   14.594   2.00
 7013.94   14.594   2.00
 7015.94   14.594   2.00
 7017.94   14.592   2.00
 7019.94   14.592   2.00
 7021.94   14.591   2.00
 7023.94   14.589   2.00
 7025.94   14.589   2.00
 7027.94   14.589   2.00
 7029.94   14.587   2.00
 7031.94   14.587   2.00
 7033.94   14.584   2.00
 7035.94   14.584   2.00
 7037.94   14.584   2.00
 7039.94   14.582   2.00
 7041.94   14.584   2.00
 7043.94   14.584   2.01
 7045.95   14.584   2.00
 7047.95   14.584   2.00
 7049.95   14.587   2.00
 7051.95   14.587   2.00
 7053.95   14.587   2.00
 7055.95   14.589   2.00
 7057.95   14.589   2.00
 7059.95   14.592   2.00
 7061.95   14.592   2.00
 7063.95   14.594   2.00
 7065.95   14.596   2.00
 7067.95   14.596   2.00
 7069.95   14.596   2.00
 7071.95   14.598   2.00
 7073.95   14.599   2.00
 7075.95   14.599   2.01
 7077.96   14.598   2.00
 7079.96   14.596   2.00
 7081.96   14.594   2.00
 7083.96   14.594   2.00
 7085.96   14.592   2.00
 7087.96   14.592   2.00
 7089.96   14.592   2.00
 7091.96   14.594   2.00
 7093.96   14.596   2.00
 7095.96   14.598   2.00
 7097.96   14.599   2.00
 7099.96   14.601   2.00
 7101.96   14.601   2.00
 7103.96   14.601   2.00
 7105.96   14.601   2.00
 7107.96   14.601   2.00
 7109.96   14.601   2.00
 7111.96   14.599   2.00
 7113.96   14.601   2.00
 7115.96   14.601   2.00
 7117.96   14.603   2.01
 7119.97   14.603   2.00
 7121.97   14.606   2.00
 7123.97   14.606   2.00
 7125.97   14.608   2.00
 7127.97   14.608   2.00
 7129.97   14.610   2.00
 7131.97   14.610   2.00
 7133.97   14.610   2.00
 7135.97   14.613   2.00
 7137.97   14.613   2.00
 7139.97   14.613   2.00
 7141.97   14.615   2.00
 7143.97   14.615   2.00
 7145.97   14.615   2.00
 7147.97   14.615   2.00
 7149.97   14.615   2.01
 7151.98   14.617   2.00
 7153.98   14.618   2.00
 7155.98   14.618   2.00
 7157.98   14.620   2.00
 7159.98   14.622   2.00
 7161.98   14.625   2.00
 7163.98   14.629   2.00
 7165.98   14.632   2.00
 7167.98   14.636   2.00
 7169.98   14.643   2.00
 7171.98   14.648   2.00
 7173.98   14.653   2.00
 7175.98   14.658   2.00
 7177.98   14.664   2.00
 7179.98   14.669   2.00
 7181.98   14.672   2.00
 7183.98   14.674   2.00
 7185.98   14.676   2.00
 7187.98   14.676   2.00
 7189.98   14.676   2.00
 7191.98   14.676   2.01
 7193.99   14.676   2.00
 7195.99   14.674   2.00
 7197.99   14.672   2.00
 7199.99   14.669   2.00
 7201.99   14.667   2.00
 7203.99   14.665   2.00
 7205.99   14.660   2.00
 7207.99   14.655   2.00
 7209.99   14.650   2.00
 7211.99   14.643   2.00
 7213.99   14.639   2.00
 7215.99   14.632   2.00
 7217.99   14.632   2.00
 7219.99   14.632   2.00
 7221.99   14.632   2.00
 7223.99   14.634   2.01
 7226.00   14.636   2.00
 7228.00   14.636   2.00
 7230.00   14.643   2.00
 7232.00   14.648   2.00
 7234.00   14.653   2.00
 7236.00   14.657   2.00
 7238.00   14.660   2.00
 7240.00   14.662   2.00
 7242.00   14.665   2.00
 7244.00   14.667   2.00
 7246.00   14.669   2.00
 7248.00   14.669   2.00
 7250.00   14.669   2.00
 7252.00   14.669   2.00
 7254.00   14.669   2.00
 7256.00   14.672   2.00
 7258.00   14.672   2.00
 7260.00   14.674   2.00
 7262.00   14.676   2.00
 7264.00   14.681   2.00
 7266.00   14.681   2.01
 7268.01   14.683   2.00
 7270.01   14.684   2.00
 7272.01   14.684   2.00
 7274.01   14.684   2.00
 7276.01   14.686   2.00
 7278.01   14.684   2.00
 7280.01   14.683   2.00
 7282.01   14.681   2.00
 7284.01   14.676   2.00
 7286.01   14.674   2.00
 7288.01   14.669   2.00
 7290.01   14.669   2.00
 7292.01   14.667   2.00
 7294.01   14.667   2.00
 7296.01   14.667   2.00
 7298.01   14.669   2.01
 7300.02   14.672   2.00
 7302.02   14.674   2.00
 7304.02   14.674   2.00
 7306.02   14.676   2.00
 7308.02   14.676   2.00
 7310.02   14.679   2.00
 7312.02   14.679   2.00
 7314.02   14.681   2.00
 7316.02   14.681   2.00
 7318.02   14.684   2.00
 7320.02   14.684   2.00
 7322.02   14.683   2.00
 7324.02   14.681   2.00
 7326.02   14.681   2.00
 7328.02   14.679   2.00
 7330.02   14.679   2.00
 7332.02   14.676   2.00
 7334.02   14.674   2.00
 7336.02   14.672   2.00
 7338.02   14.669   2.00
 7340.02   14.667   2.00
 7342.02   14.665   2.01
 7344.03   14.665   2.00
 7346.03   14.665   2.00
 7348.03   14.665   2.00
 7350.03   14.665   2.00
 7352.03   14.667   2.00
 7354.03   14.669   2.00
 7356.03   14.669   2.00
 7358.03   14.672   2.00
 7360.03   14.674   2.00
 7362.03   14.674   2.00
 7364.03   14.676   2.00
 7366.03   14.676   2.00
 7368.03   14.676   2.00
 7370.03   14.679   2.00
 7372.03   14.681   2.01
 7374.04   14.684   2.00
 7376.04   14.683   2.00
 7378.04   14.681   2.00
 7380.04   14.681   2.00
 7382.04   14.681   2.00
 7384.04   14.681   2.00
 7386.04   14.681   2.00
 7388.04   14.681   2.00
 7390.04   14.681   2.00
 7392.04   14.681   2.00
 7394.04   14.679   2.00
 7396.04   14.676   2.00
 7398.04   14.674   2.00
 7400.04   14.672   2.00
 7402.04   14.672   2.00
 7404.04   14.672   2.00
 7406.04   14.672   2.00
 7408.04   14.674   2.00
 7410.04   14.676   2.00
 7412.04   14.676   2.00
 7414.04   14.679   2.01
 7416.05   14.683   2.00
 7418.05   14.684   2.00
 7420.05   14.684   2.00
 7422.05   14.684   2.00
 7424.05   14.684   2.00
 7426.05   14.684   2.00
 7428.05   14.684   2.00
 7430.05   14.684   2.00
 7432.05   14.686   2.00
 7434.05   14.688   2.00
 7436.05   14.688   2.00
 7438.05   14.686   2.00
 7440.05   14.686   2.00
 7442.05   14.686   2.00
 7444.05   14.684   2.00
 7446.05   14.684   2.01
 7448.06   14.684   2.00
 7450.06   14.684   2.00
 7452.06   14.684   2.00
 7454.06   14.686   2.00
 7456.06   14.688   2.00
 7458.06   14.690   2.00
 7460.06   14.691   2.00
 7462.06   14.691   2.00
 7464.06   14.693   2.00
 7466.06   14.693   2.00
 7468.06   14.693   2.00
 7470.06   14.693   2.00
 7472.06   14.693   2.00
 7474.06   14.693   2.00
 7476.06   14.693   2.00
 7478.06   14.693   2.00
 7480.06   14.693   2.00
 7482.06   14.691   2.00
 7484.06   14.691   2.00
 7486.06   14.691   2.01
 7488.07   14.693   2.00
 7490.07   14.693   2.00
 7492.07   14.695   2.00
 7494.07   14.695   2.00
 7496.07   14.695   2.00
 7498.07   14.695   2.00
 7500.07   14.695   2.00
 7502.07   14.695   2.00
 7504.07   14.698   2.00
 7506.07   14.698   2.00
 7508.07   14.700   2.00
 7510.07   14.702   2.00
 7512.07   14.702   2.00
 7514.07   14.705   2.00
 7516.07   14.705   2.00
 7518.07   14.702   2.01
 7520.08   14.702   1.99
 7522.07   14.702   2.01
 7524.08   14.702   2.00
 7526.08   14.702   2.00
 7528.08   14.702   2.00
 7530.08   14.702   2.00
 7532.08   14.705   2.00
 7534.08   14.705   2.00
 7536.08   14.705   2.00
 7538.08   14.705   2.00
 7540.08   14.705   2.00
 7542.08   14.707   2.00
 7544.08   14.709   2.00
 7546.08   14.709   2.00
 7548.08   14.714   2.00
 7550.08   14.717   2.00
 7552.08   14.711   2.00
 7554.08   14.712   2.00
 7556.08   14.712   2.00
 7558.08   14.713   2.00
 7560.08   14.714   2.00
 7562.08   14.714   2.01
 7564.09   14.715   2.00
 7566.09   14.715   2.00
 7568.09   14.716   2.00
 7570.09   14.716   2.00
 7572.09   14.717   2.00
 7574.09   14.717   2.00
 7576.09   14.718   2.00
 7578.09   14.718   2.00
 7580.09   14.719   2.00
 7582.09   14.719   2.00
 7584.09   14.720   2.00
 7586.09   14.720   2.00
 7588.09   14.721   2.00
 7590.09   14.721   2.00
 7592.09   14.722   2.00
 7594.09   14.723   2.01
 7596.10   14.723   2.00
 7598.10   14.724   2.00
 7600.10   14.724   2.00
 7602.10   14.725   2.00
 7604.10   14.725   2.00
 7606.10   14.726   2.00
 7608.10   14.726   2.00
 7610.10   14.726   2.00
 7612.10   14.727   2.00
 7614.10   14.727   2.00
 7616.10   14.728   2.00
 7618.10   14.728   2.00
 7620.10   14.729   2.00
 7622.10   14.729   2.00
 7624.10   14.730   2.00
 7626.10   14.730   2.00
 7628.10   14.731   2.00
 7630.10   14.731   2.00
 7632.10   14.732   2.00
 7634.10   14.732   2.01
 7636.11   14.733   2.00
 7638.11   14.733   2.00
 7640.11   14.734   2.00
 7642.11   14.734   2.00
 7644.11   14.734   2.00
 7646.11   14.735   2.00
 7648.11   14.735   2.00
 7650.11   14.736   2.00
 7652.11   14.736   2.00
 7654.11   14.737   2.00
 7656.11   14.737   2.00
 7658.11   14.738   2.00
 7660.11   14.738   2.00
 7662.11   14.738   2.00
 7664.11   14.739   2.00
 7666.11   14.739   2.01
 7668.12   14.740   2.00
 7670.12   14.740   2.00
 7672.12   14.741   2.00
 7674.12   14.741   2.00
 7676.12   14.741   2.00
 7678.12   14.742   2.00
 7680.12   14.742   2.00
 7682.12   14.743   2.00
 7684.12   14.743   2.00
 7686.12   14.743   2.00
 7688.12   14.744   2.00
 7690.12   14.744   2.00
 7692.12   14.745   2.00
 7694.12   14.740   2.00
 7696.12   14.740   2.00
 7698.12   14.743   2.00
 7700.12   14.745   2.00
 7702.12   14.747   2.00
 7704.12   14.747   2.00
 7706.12   14.745   2.00
 7708.12   14.743   2.01
 7710.13   14.745   2.00
 7712.13   14.747   2.00
 7714.13   14.750   2.00
 7716.13   14.752   2.00
 7718.13   14.757   2.00
 7720.13   14.761   2.00
 7722.13   14.764   2.00
 7724.13   14.761   2.00
 7726.13   14.759   2.00
 7728.13   14.757   2.00
 7730.13   14.754   2.00
 7732.13   14.752   2.00
 7734.13   14.752   2.00
 7736.13   14.752   2.00
 7738.13   14.752   2.00
 7740.13   14.752   2.00
 7742.13   14.752   2.00
 7744.13   14.752   2.00
 7746.13   14.752   2.01
 7748.14   14.752   2.00
 7750.14   14.750   2.00
 7752.14   14.750   2.00
 7754.14   14.750   2.00
 7756.14   14.749   2.00
 7758.14   14.749   2.00
 7760.14   14.749   2.00
 7762.14   14.750   2.00
 7764.14   14.750   2.00
 7766.14   14.757   2.00
 7768.14   14.761   2.00
 7770.14   14.766   2.00
 7772.14   14.766   2.00
 7774.14   14.766   2.00
 7776.14   14.766   2.00
 7778.14   14.768   2.01
 7780.15   14.773   2.00
 7782.15   14.775   2.00
 7784.15   14.773   2.00
 7786.15   14.771   2.00
 7788.15   14.771   2.00
 7790.15   14.768   2.00
 7792.15   14.766   2.00
 7794.15   14.764   2.00
 7796.15   14.764   2.00
 7798.15   14.764   2.00
 7800.15   14.761   2.00
 7802.15   14.761   2.00
 7804.15   14.761   2.00
 7806.15   14.759   2.00
 7808.15   14.761   2.00
 7810.15   14.766   2.00
 7812.15   14.768   2.00
 7814.15   14.771   2.00
 7816.15   14.773   2.00
 7818.15   14.775   2.01
 7820.16   14.778   2.00
 7822.16   14.780   2.00
 7824.16   14.783   2.00
 7826.16   14.783   2.00
 7828.16   14.782   2.00
 7830.16   14.780   2.00
 7832.16   14.778   2.00
 7834.16   14.778   2.00
 7836.16   14.776   2.00
 7838.16   14.778   2.00
 7840.16   14.780   2.00
 7842.16   14.783   2.00
 7844.16   14.783   2.00
 7846.16   14.783   2.00
 7848.16   14.783   2.00
 7850.16   14.782   2.01
 7852.17   14.780   2.00
 7854.17   14.778   2.00
 7856.17   14.778   2.00
 7858.17   14.778   2.00
 7860.17   14.778   2.00
 7862.17   14.782   2.00
 7864.17   14.789   2.00
 7866.17   14.794   2.00
 7868.17   14.799   2.00
 7870.17   14.801   2.00
 7872.17   14.806   2.00
 7874.17   14.806   2.00
 7876.17   14.806   2.00
 7878.17   14.804   2.00
 7880.17   14.801   2.00
 7882.17   14.799   2.00
 7884.17   14.794   2.00
 7886.17   14.794   2.00
 7888.17   14.794   2.00
 7890.17   14.794   2.00
 7892.17   14.794   2.01
 7894.18   14.797   2.00
 7896.18   14.799   2.00
 7898.18   14.799   2.00
 7900.18   14.801   2.00
 7902.18   14.804   2.00
 7904.18   14.806   2.00
 7906.18   14.809   2.00
 7908.18   14.811   2.00
 7910.18   14.813   2.00
 7912.18   14.815   2.00
 7914.18   14.815   2.00
 7916.18   14.816   2.00
 7918.18   14.818   2.00
 7920.18   14.820   2.00
 7922.18   14.820   2.01
 7924.19   14.816   2.00
 7926.19   14.811   2.00
 7928.19   14.808   2.00
 7930.19   14.804   2.00
 7932.19   14.801   2.00
 7934.19   14.797   2.00
 7936.19   14.801   2.00
 7938.19   14.804   2.00
 7940.19   14.806   2.00
 7942.19   14.804   2.00
 7944.19   14.801   2.00
 7946.19   14.801   2.00
 7948.19   14.801   2.00
 7950.19   14.804   2.00
 7952.19   14.806   2.00
 7954.19   14.809   2.00
 7956.19   14.813   2.00
 7958.19   14.816   2.00
 7960.19   14.816   2.00
 7962.19   14.818   2.00
 7964.19   14.818   2.00
 7966.19   14.818   2.00
 7968.19   14.818   2.01
 7970.20   14.818   2.00
 7972.20   14.818   2.00
 7974.20   14.816   2.00
 7976.20   14.816   2.00
 7978.20   14.816   2.00
 7980.20   14.818   2.00
 7982.20   14.818   2.00
 7984.20   14.818   2.00
 7986.20   14.818   2.00
 7988.20   14.818   2.00
 7990.20   14.820   2.00
 7992.20   14.820   2.00
 7994.20   14.825   2.00
 7996.20   14.825   2.00
 7998.20   14.827   2.00
 8000.20   14.827   2.01
 8002.21   14.827   2.00
 8004.21   14.830   2.00
 8006.21   14.834   2.00
 8008.21   14.834   2.00
 8010.21   14.837   2.00
 8012.21   14.839   2.00
 8014.21   14.839   2.00
 8016.21   14.837   2.00
 8018.21   14.837   2.00
 8020.21   14.834   2.00
 8022.21   14.834   2.00
 8024.21   14.834   2.00
 8026.21   14.834   2.00
 8028.21   14.837   2.00
 8030.21   14.839   2.00
 8032.21   14.841   2.00
 8034.21   14.839   2.00
 8036.21   14.837   2.00
 8038.21   14.834   2.00
 8040.21   14.834   2.01
 8042.22   14.832   2.00
 8044.22   14.830   2.00
 8046.22   14.830   2.00
 8048.22   14.830   2.00
 8050.22   14.830   2.00
 8052.22   14.830   2.00
 8054.22   14.832   2.00
 8056.22   14.834   2.00
 8058.22   14.837   2.00
 8060.22   14.839   2.00
 8062.22   14.842   2.00
 8064.22   14.842   2.00
 8066.22   14.842   2.00
 8068.22   14.842   2.00
 8070.22   14.839   2.00
 8072.22   14.837   2.01
 8074.23   14.834   2.00
 8076.23   14.834   2.00
 8078.23   14.834   2.00
 8080.23   14.834   2.00
 8082.23   14.839   2.00
 8084.23   14.846   2.00
 8086.23   14.853   2.00
 8088.23   14.856   2.00
 8090.23   14.860   2.00
 8092.23   14.865   2.00
 8094.23   14.860   2.00
 8096.23   14.858   2.00
 8098.23   14.853   2.00
 8100.23   14.853   2.00
 8102.23   14.853   2.00
 8104.23   14.853   2.00
 8106.23   14.851   2.00
 8108.23   14.849   2.00
 8110.23   14.849   2.00
 8112.23   14.849   2.01
 8114.24   14.849   2.00
 8116.24   14.849   2.00
 8118.24   14.851   2.00
 8120.24   14.853   2.00
 8122.24   14.856   2.00
 8124.24   14.858   2.00
 8126.24   14.860   2.00
 8128.24   14.865   2.00
 8130.24   14.868   2.00
 8132.24   14.870   2.00
 8134.24   14.872   2.00
 8136.24   14.875   2.00
 8138.24   14.877   2.00
 8140.24   14.879   2.00
 8142.24   14.881   2.00
 8144.24   14.884   2.01
 8146.25   14.886   2.00
 8148.25   14.886   2.00
 8150.25   14.891   2.00
 8152.25   14.893   2.00
 8154.25   14.893   2.00
 8156.25   14.893   2.00
 8158.25   14.893   2.00
 8160.25   14.893   2.00
 8162.25   14.896   2.00
 8164.25   14.898   2.00
 8166.25   14.900   2.00
 8168.25   14.900   2.00
 8170.25   14.900   2.00
 8172.25   14.900   2.00
 8174.25   14.898   2.00
 8176.25   14.893   2.00
 8178.25   14.893   2.00
 8180.25   14.893   2.00
 8182.25   14.896   2.00
 8184.25   14.896   2.00
 8186.25   14.896   2.00
 8188.25   14.896   2.01
 8190.26   14.896   2.00
 8192.26   14.896   2.00
 8194.26   14.896   2.00
 8196.26   14.896   2.00
 8198.26   14.893   2.00
 8200.26   14.891   2.00
 8202.26   14.889   2.00
 8204.26   14.886   2.00
 8206.26   14.886   2.00
 8208.26   14.884   2.00
 8210.26   14.884   2.00
 8212.26   14.884   2.00
 8214.26   14.882   2.00
 8216.26   14.884   2.00
 8218.26   14.886   2.00
 8220.26   14.886   2.00
 8222.26   14.893   2.00
 8224.26   14.898   2.01
 8226.27   14.903   2.00
 8228.27   14.908   2.00
 8230.27   14.914   2.00
 8232.27   14.917   2.00
 8234.27   14.914   2.00
 8236.27   14.908   2.00
 8238.27   14.903   2.00
 8240.27   14.893   2.00
 8242.27   14.886   2.00
 8244.27   14.877   2.00
 8246.27   14.879   2.00
 8248.27   14.882   2.00
 8250.27   14.886   2.00
 8252.27   14.891   2.00
 8254.27   14.898   2.00
 8256.27   14.905   2.00
 8258.27   14.905   2.00
 8260.27   14.905   2.00
 8262.27   14.903   2.01
 8264.28   14.905   2.00
 8266.28   14.907   2.00
 8268.28   14.908   2.00
 8270.28   14.908   2.00
 8272.28   14.905   2.00
 8274.28   14.903   2.00
 8276.28   14.903   2.00
 8278.28   14.903   2.00
 8280.28   14.905   2.00
 8282.28   14.905   2.00
 8284.28   14.905   2.00
 8286.28   14.907   2.00
 8288.28   14.905   2.00
 8290.28   14.903   2.00
 8292.28   14.898   2.00
 8294.28   14.900   2.00
 8296.28   14.903   2.00
 8298.28   14.907   2.01
 8300.29   14.907   2.00
 8302.29   14.903   2.00
 8304.29   14.901   2.00
 8306.29   14.898   2.00
 8308.29   14.893   2.00
 8310.29   14.891   2.00
 8312.29   14.891   2.00
 8314.29   14.893   2.00
 8316.29   14.898   2.00
 8318.29   14.901   2.00
 8320.29   14.898   2.00
 8322.29   14.898   2.00
 8324.29   14.898   2.00
 8326.29   14.903   2.00
 8328.29   14.908   2.00
 8330.29   14.912   2.00
 8332.29   14.910   2.00
 8334.29   14.908   2.00
 8336.29   14.907   2.01
 8338.30   14.905   2.00
 8340.30   14.901   2.00
 8342.30   14.900   2.00
 8344.30   14.896   2.00
 8346.30   14.893   2.00
 8348.30   14.893   2.00
 8350.30   14.893   2.00
 8352.30   14.893   2.00
 8354.30   14.893   2.00
 8356.30   14.898   2.00
 8358.30   14.900   2.00
 8360.30   14.903   2.00
 8362.30   14.903   2.00
 8364.30   14.903   2.00
 8366.30   14.905   2.00
 8368.30   14.907   2.00
 8370.30   14.908   2.00
 8372.30   14.910   2.01
 8374.31   14.908   2.00
 8376.31   14.905   2.00
 8378.31   14.901   2.00
 8380.31   14.901   2.00
 8382.31   14.898   2.00
 8384.31   14.898   2.00
 8386.31   14.896   2.00
 8388.31   14.896   2.00
 8390.31   14.893   2.00
 8392.31   14.893   2.00
 8394.31   14.893   2.00
 8396.31   14.891   2.00
 8398.31   14.893   2.00
 8400.31   14.898   2.00
 8402.31   14.903   2.00
 8404.31   14.908   2.00
 8406.31   14.914   2.00
 8408.31   14.919   2.01
 8410.32   14.922   2.00
 8412.32   14.924   2.00
 8414.32   14.926   2.00
 8416.32   14.922   2.00
 8418.32   14.919   2.00
 8420.32   14.914   2.00
 8422.32   14.912   2.00
 8424.32   14.910   2.00
 8426.32   14.908   2.00
 8428.32   14.908   2.00
 8430.32   14.912   2.00
 8432.32   14.914   2.00
 8434.32   14.917   2.00
 8436.32   14.922   2.00
 8438.32   14.926   2.00
 8440.32   14.926   2.00
 8442.32   14.926   2.00
 8444.32   14.926   2.00
 8446.32   14.924   2.01
 8448.33   14.922   2.00
 8450.33   14.919   2.00
 8452.33   14.919   2.00
 8454.33   14.919   2.00
 8456.33   14.919   2.00
 8458.33   14.919   2.00
 8460.33   14.919   2.00
 8462.33   14.919   2.00
 8464.33   14.922   2.00
 8466.33   14.924   2.00
 8468.33   14.926   2.00
 8470.33   14.926   2.00
 8472.33   14.926   2.00
 8474.33   14.926   2.00
 8476.33   14.926   2.00
 8478.33   14.924   2.00
 8480.33   14.922   2.00
 8482.33   14.919   2.00
 8484.33   14.919   2.00
 8486.33   14.917   2.01
 8488.34   14.915   2.00
 8490.34   14.917   2.00
 8492.34   14.919   2.00
 8494.34   14.919   2.00
 8496.34   14.924   2.00
 8498.34   14.926   2.00
 8500.34   14.931   2.00
 8502.34   14.929   2.00
 8504.34   14.926   2.00
 8506.34   14.924   2.00
 8508.34   14.924   2.00
 8510.34   14.924   2.00
 8512.34   14.922   2.00
 8514.34   14.926   2.00
 8516.34   14.929   2.00
 8518.34   14.934   2.00
 8520.34   14.936   2.00
 8522.34   14.938   2.01
 8524.35   14.940   2.00
 8526.35   14.938   2.00
 8528.35   14.938   2.00
 8530.35   14.936   2.00
 8532.35   14.934   2.00
 8534.35   14.933   2.00
 8536.35   14.931   2.00
 8538.35   14.926   2.00
 8540.35   14.924   2.00
 8542.35   14.919   2.00
 8544.35   14.917   2.00
 8546.35   14.917   2.00
 8548.35   14.917   2.00
 8550.35   14.917   2.00
 8552.35   14.919   2.00
 8554.35   14.922   2.00
 8556.35   14.924   2.01
 8558.36   14.924   2.00
 8560.36   14.926   2.00
 8562.36   14.929   2.00
 8564.36   14.933   2.00
 8566.36   14.936   2.00
 8568.36   14.941   2.00
 8570.36   14.945   2.00
 8572.36   14.950   2.00
 8574.36   14.952   2.00
 8576.36   14.952   2.00
 8578.36   14.952   2.00
 8580.36   14.952   2.00
 8582.36   14.952   2.00
 8584.36   14.952   2.00
 8586.36   14.952   2.00
 8588.36   14.952   2.00
 8590.36   14.950   2.00
 8592.36   14.950   2.01
 8594.37   14.952   2.00
 8596.37   14.952   2.00
 8598.37   14.952   2.00
 8600.37   14.950   2.00
 8602.37   14.948   2.00
 8604.37   14.945   2.00
 8606.37   14.943   2.00
 8608.37   14.943   2.00
 8610.37   14.943   2.00
 8612.37   14.943   2.00
 8614.37   14.943   2.00
 8616.37   14.945   2.00
 8618.37   14.948   2.00
 8620.37   14.950   2.00
 8622.37   14.952   2.00
 8624.37   14.952   2.00
 8626.37   14.952   2.00
 8628.37   14.952   2.01
 8630.38   14.952   2.00
 8632.38   14.952   2.00
 8634.38   14.952   2.00
 8636.38   14.952   2.00
 8638.38   14.955   2.00
 8640.38   14.955   2.00
 8642.38   14.962   2.00
 8644.38   14.967   2.00
 8646.38   14.973   2.00
 8648.38   14.971   2.00
 8650.38   14.969   2.00
 8652.38   14.967   2.00
 8654.38   14.964   2.00
 8656.38   14.962   2.00
 8658.38   14.957   2.00
 8660.38   14.957   2.00
 8662.38   14.957   2.00
 8664.38   14.957   2.00
 8666.38   14.959   2.01
 8668.39   14.959   2.00
 8670.39   14.962   2.00
 8672.39   14.964   2.00
 8674.39   14.969   2.00
 8676.39   14.971   2.00
 8678.39   14.971   2.00
 8680.39   14.969   2.00
 8682.39   14.969   2.00
 8684.39   14.969   2.00
 8686.39   14.971   2.00
 8688.39   14.971   2.00
 8690.39   14.974   2.00
 8692.39   14.976   2.00
 8694.39   14.978   2.00
 8696.39   14.981   2.00
 8698.39   14.981   2.00
 8700.39   14.981   2.00
 8702.39   14.983   2.01
 8704.40   14.985   2.00
 8706.40   14.985   2.00
 8708.40   14.985   2.00
 8710.40   14.985   2.00
 8712.40   14.983   2.00
 8714.40   14.981   2.00
 8716.40   14.978   2.00
 8718.40   14.976   2.00
 8720.40   14.973   2.00
 8722.40   14.969   2.00
 8724.40   14.967   2.00
 8726.40   14.967   2.00
 8728.40   14.973   2.00
 8730.40   14.978   2.00
 8732.40   14.983   2.00
 8734.40   14.990   2.00
 8736.40   14.997   2.00
 8738.40   15.002   2.00
 8740.40   15.000   2.00
 8742.40   14.999   2.01
 8744.41   14.995   2.00
 8746.41   14.990   2.00
 8748.41   14.983   2.00
 8750.41   14.981   2.00
 8752.41   14.981   2.00
 8754.41   14.981   2.00
 8756.41   14.983   2.00
 8758.41   14.985   2.00
